ID,story,text
2710,story10,"It was asserted, not without foundation, at these trials, that Edwards repeatedly incited the associates he was betraying"
2711,story10,"to commit outrage, to set fire to houses, throw hand-grenades into the carriages of ministers;"
2712,story10,"that he was, to use Thistlewood's words, ""a contriver, instigator, and entrapper."""
2713,story10,"The Government were probably not proud of their agent, for Edwards, after the conviction had been assured, went abroad to enjoy, it was said,"
2714,story10,"an ample pension, so long as he did not return to England."
2715,story10,"Five of the conspirators, Thistlewood, Ings, Brunt, Davidson, and Tidd, were sentenced to death,"
2716,story10,"and suffered in the usual way in front of Newgate, with the additional penalty of decapitation, as traitors, after they had been hanged."
2717,story10,"A crowd as great as any known collected in the Old Bailey to see the ceremony, about which there were some peculiar features worth recording."
2718,story10,The reckless demeanor of all the convicts except Davidson was most marked. Thistlewood and Ings sucked oranges on the scaffold;
2719,story10,"they with Brunt and Tidd scorned the ordinary's ministrations,"
2720,story10,but Ings said he hoped God would be more merciful to him than men had been.
2721,story10,"Ings was especially defiant. He sought to cheer Davidson, who seemed affected, crying out,"
2722,story10,"Come, old cock-of-wax, it will soon be over."
2723,story10,"As the executioner fastened the noose, he nodded to a friend he saw in the crowd;"
2724,story10,"and catching sight of the coffins ranged around the gallows, he smiled at the show with contemptuous indifference."
2725,story10,"He roared out snatches of a song about Death or Liberty, and just before he was turned off,"
2726,story10,yelled out three cheers to the populace whom he faced.
2727,story10,"He told the executioner to ""do it tidy,"" to pull it tight, and was in a state of hysterical exaltation up to the very last."
2728,story10,"Davidson, who was the only one who seemed to realize his awful situation, listened patiently and with thankfulness to the chaplain,"
2729,story10,and died in a manner strongly contrasting with that of his fellows.
2730,story10,"After the five bodies had hung for half-an-hour, a man in a mask came forward to complete the sentence."
2731,story10,"Contemporary reports state that from the skillful manner in which he performed the decapitation,"
2732,story10,he was generally supposed to be a surgeon.
2733,story10,"Be this as it may, the weapon used was only an ordinary axe, which rather indicates that force, not skill, was employed."
2734,story10,"This axe is still in existence, and is preserved at Newgate with various other unpleasant curiosities,"
2735,story10,but is only an ordinary commonplace tool.
2736,story10,"These were the last executions for high treason, but not the last prisoners by many who passed through Newgate charged with sedition."
2737,story10,"Attacks upon the sovereign, as I have said, became more common after the accession of the young Queen Victoria in eighteen thirty-eight."
2738,story10,"It was a form of high treason not unknown in earlier reigns. In seventeen eighty-six a mad woman, Margaret Nicholson,"
2739,story10,tried to stab George the third as he was alighting from his carriage at the gate of St. James's Palace.
2740,story10,"She was seized before she could do any mischief,"
2741,story10,"and eventually lodged in Bethlehem Hospital, where she died after forty years' detention, at the advanced age of one hundred."
2742,story10,"Again, a soldier, by name Hatfield, who had been wounded in the head, and discharged from the army for unsoundness of mind,"
2743,story10,fired a pistol at George the third from the pit of Drury Lane theatre in eighteen hundred.
2744,story10,"William the fourth was also the victim of a murderous outrage on Ascot race-course in eighteen thirty-two,"
2745,story10,"when John Collins, ""a person in the garb of a sailor, of wretched appearance, and having a wooden leg,"""
2746,story10,"threw a stone at the king, which hit him on the forehead, but did no serious injury."
2747,story10,"Collins, when charged, pleaded that he had lost his leg in action, that he had petitioned without success for a pension,"
2748,story10,"and that, as he was starving, he had resolved on this desperate deed,"
2749,story10,"feeling, as he said, that he might as well be shot or hanged as remain in such a state."
2750,story10,"He was eventually sentenced to death, but the plea of lunacy was allowed, and he was confined for life."
2751,story10,"None of the foregoing attempts were, however, so dastardly or determined as that made by Oxford upon our present gracious Queen"
2752,story10,two years after she ascended the throne.
2753,story10,"The cowardly crime was probably encouraged by the fearless and confiding manner in which the Queen,"
