ID,story,text
2298,story9,"for all thy goodness and loving-kindness to us, and to all men;"
2299,story9,particularly to those who desire now to offer up their praises and thanksgivings for thy late mercies vouchsafed unto them.
2300,story9,"Could any one, knowing the late situation of the kneeling men, looking as they do at the empty pew,"
2301,story9,"could any one, not disgusted with the religious ceremonials of Newgate, witness this scene without emotion?"
2302,story9,But what are the feelings of those who take part in it?
2303,story9,"I have been present at the scene not less than twenty times, and have invariably observed"
2304,story9,"that many of the kneeling men or boys laughed while they knelt, pinched each other, and, when they could do so without fear of being seen by any officer of the prison,"
2305,story9,winked at other prisoners in derision of what was taking place; and I have frequently heard men and lads who had been of the kneeling party
2306,story9,"boast to their companions after the service that they had wiped their eyes during the thanksgiving, to make the ordinary believe they had been crying."
2307,story9,"Although this misapplication of religious services still went on,"
2308,story9,the outside public continued to be excluded from the Newgate chapel on the day the condemned sermon was preached.
2309,story9,"This very proper rule was, however, set aside on the Sunday preceding Courvoisier's execution."
2310,story9,"So many applications for admission were made to the sheriffs,"
2311,story9,that they reluctantly agreed to open the gallery which had formerly been occupied by strangers on these occasions.
2312,story9,"Cards were issued, and to such an extent, that although the service was not to commence till half-past ten, by nine a.m."
2313,story9,all the avenues to the prison gates were blocked by ticket-holders.
2314,story9,"In spite of the throng, owing to the excellent arrangements made by the sheriffs,"
2315,story9,"no inconvenience was suffered by the congregation, among whom were Lord Adolphus Fitz Clarence, Lord Coventry,"
2316,story9,"Lord Paget, Lord Bruce, several members of the House of Commons, and a few ladies."
2317,story9,Contemporary accounts give a minute description of the demeanor of the convict upon this solemn occasion.
2318,story9,"He sat on a bench before the pulpit, -- the hideous condemned pew had been swept away, -- and never once raised his eyes during the service."
2319,story9,"In fact his looks denoted extreme sorrow and contrition,"
2320,story9,and he seemed to suffer great inward agitation when the ordinary particularly alluded to the crime for the perpetration of which he stood condemned.
2321,story9,"Mr. Carver, the ordinary, appears to have addressed himself directly to Courvoisier,"
2322,story9,"and to have dwelt with more emphasis than good taste upon the nature of the crime, and the necessity for repentance."
2323,story9,But the chaplain admitted that the solitude of the convict's cell
2324,story9,was more appropriate for serious reflection and profitable ministration than this exciting occasion before a large and public assembly.
2325,story9,"So far as I can find, Courvoisier was the last condemned criminal who was thus exhibited to a crowd of morbidly curious spectators."
2326,story9,The atrocity of the murder no doubt attracted extraordinary attention to it.
2327,story9,The crowd outside Newgate on the day of execution has already been described; but there was also a select gathering of distinguished visitors within the jail.
2328,story9,"First came the sheriffs, the under-sheriffs, and several aldermen and city officials, then Lord Powerscourt and several other peers of the realm."
2329,story9,"Mr. Charles Kean the tragedian was also present,"
2330,story9,"drawn to this terrible exhibition by the example of his father, the more celebrated Edmund Kean, who had witnessed the execution of Thistlewood"
2331,story9,"""with a view,"" as he himself said, ""to his professional studies."""
2332,story9,But there is little doubt that as executions became more rare they made more impression on the public mind.
2333,story9,"Already a strong dislike to the reckless and almost indiscriminate application of the extreme penalty was apparent in all classes,"
2334,story9,"and the mitigation of the criminal code, for which Romilly had so strenuously labored, was daily more and more of an accomplished fact."
2335,story9,In eighteen thirty-two
2336,story9,"capital punishment was abolished for forgery, except in cases of forging or altering wills or powers of attorney to transfer stock."
2337,story9,"Nevertheless, after that date no person whatever was executed for this offense."
2338,story9,"In the same year capital punishment was further restricted, and ceased to be the legal sentence for coining,"
2339,story9,"sheep or horse stealing, and stealing in a dwelling-house."
2340,story9,"House-breaking, as distinguished from burglary, was similarly exempted in the following year;"
2341,story9,"next, the offenses of returning from transportation, stealing post-office letters, and sacrilege were no longer punishable with death."
